id,key,value,type 
458749027,oneway,yes,regular
458749027,highway,secondary,regular
458749028,name,双简路,regular
458749028,oneway,yes,regular
458749028,source,bing,regular
458749028,highway,primary,regular
458749029,name,天府大道南段,regular
458749029,lanes,4,regular
458749029,layer,3,regular
458749029,oneway,yes,regular
458749029,source,Yahoo,regular
458749029,highway,trunk,regular
458749030,name,红星路南延线,regular
458749030,lanes,3,regular
458749030,layer,1,regular
458749030,bridge,viaduct,regular
458749030,oneway,yes,regular
458749030,highway,trunk,regular
458749031,name,红星路南延线,regular
458749031,lanes,2,regular
458749031,oneway,yes,regular
458749031,highway,trunk,regular
458749032,lanes,3,regular
458749032,layer,-1,regular
458749032,oneway,yes,regular
458749032,tunnel,yes,regular
458749032,highway,trunk,regular
458749033,highway,secondary,regular
458749033,lanes,3,regular
458749033,name,中柏大道,regular
458749033,oneway,yes,regular
458749034,lanes,2,regular
458749034,oneway,yes,regular
458749034,highway,primary,regular
458749035,lanes,2,regular
458749035,oneway,yes,regular
458749035,source,Bing,regular
458749035,highway,primary,regular
458749036,name,吉龙路,regular
458749036,oneway,yes,regular
458749036,highway,secondary,regular
458749036,surface,asphalt,regular
458749037,lanes,2,regular
458749037,oneway,yes,regular
458749037,source,Bing,regular
458749037,highway,secondary,regular
458749038,highway,primary_link,regular
458749039,name,科华南路,regular
458749039,lanes,2,regular
458749039,oneway,yes,regular
458749039,source,Bing,regular
458749039,highway,primary,regular
458749040,lanes,3,regular
458749040,oneway,yes,regular
458749040,source,Bing,regular
458749040,highway,trunk,regular
458749041,lanes,2,regular
458749041,layer,-1,regular
458749041,oneway,yes,regular
458749041,tunnel,yes,regular
458749041,highway,trunk_link,regular
458749042,highway,secondary,regular
458749042,lanes,3,regular
458749042,name,新下街,regular
458749042,oneway,yes,regular
458749043,highway,primary,regular
458749043,lanes,2,regular
458749043,oneway,yes,regular
458749044,lanes,3,regular
458749044,layer,-1,regular
458749044,oneway,yes,regular
458749044,tunnel,yes,regular
458749044,highway,trunk,regular
458749045,lanes,3,regular
458749045,oneway,yes,regular
458749045,source,Bing,regular
458749045,highway,trunk,regular
458749046,lanes,2,regular
458749046,oneway,yes,regular
458749046,source,Bing,regular
458749046,highway,primary,regular
458749047,highway,primary,regular
458749047,lanes,2,regular
458749047,oneway,yes,regular
458749048,highway,primary_link,regular
458749935,lanes,3,regular
458749935,layer,-1,regular
458749935,oneway,yes,regular
458749935,highway,trunk,regular
458749938,lanes,2,regular
458749938,layer,1,regular
458749938,bridge,yes,regular
458749938,oneway,yes,regular
458749938,source,Bing,regular
458749938,highway,primary,regular
458749939,lanes,3,regular
458749939,layer,1,regular
458749939,bridge,yes,regular
458749939,oneway,yes,regular
458749939,source,Bing,regular
458749939,highway,trunk,regular
458749940,lanes,2,regular
458749940,oneway,yes,regular
458749940,source,Bing,regular
458749940,highway,primary,regular
458749941,highway,primary,regular
458749941,lanes,2,regular
458749941,oneway,yes,regular
458749941,source,Bing,regular
458749942,lanes,2,regular
458749942,layer,1,regular
458749942,bridge,yes,regular
458749942,oneway,yes,regular
458749942,source,Bing,regular
458749942,highway,primary,regular
458749943,lanes,3,regular
458749943,layer,-1,regular
458749943,oneway,yes,regular
458749943,tunnel,yes,regular
458749943,highway,trunk,regular
458749944,lanes,3,regular
458749944,oneway,yes,regular
458749944,highway,trunk,regular
458749945,lanes,3,regular
458749945,oneway,yes,regular
458749945,highway,trunk,regular
458749946,lanes,3,regular
458749946,layer,-1,regular
458749946,oneway,yes,regular
458749946,source,Bing,regular
458749946,tunnel,yes,regular
458749946,highway,trunk,regular
458749947,lanes,2,regular
458749947,oneway,yes,regular
458749947,highway,secondary,regular
458751759,alt_name,2.5环路,regular
458751759,highway,primary,regular
458751759,lanes,2,regular
458751759,name,中环路火车南站东路段,regular
458751759,oneway,yes,regular
458751759,ref,中环路,regular
458751759,source,Bing,regular
458751760,name,红星路南延线,regular
458751760,lanes,3,regular
458751760,layer,1,regular
458751760,oneway,yes,regular
458751760,source,Bing,regular
458751760,highway,trunk,regular
458751761,ref,中环路,regular
458751761,name,中环路火车南站东路段,regular
458751761,lanes,2,regular
458751761,layer,1,regular
458751761,bridge,yes,regular
458751761,oneway,yes,regular
458751761,highway,primary,regular
458751761,alt_name,2.5环路,regular
458751762,ref,中环路,regular
458751762,name,中环路高攀东路段,regular
458751762,bridge,yes,regular
458751762,oneway,no,regular
458751762,highway,primary,regular
458751762,alt_name,2.5环路,regular
458751763,highway,primary,regular
458751763,lanes,3,regular
458751763,name,科华南路,regular
458751763,oneway,yes,regular
458751763,source,Bing,regular
458751766,ref,中环路,regular
458751766,name,中环路高攀东路段,regular
458751766,lanes,3,regular
458751766,layer,1,regular
458751766,bridge,yes,regular
458751766,oneway,yes,regular
458751766,highway,primary,regular
458751766,alt_name,2.5环路,regular
458751767,name,桂溪路,regular
458751767,lanes,2,regular
458751767,oneway,yes,regular
458751767,source,Bing,regular
458751767,highway,secondary,regular
458751767,zh,高攀路,name
458751767,surface,asphalt,regular
458751768,name,科华南路,regular
458751768,lanes,3,regular
458751768,layer,-1,regular
458751768,oneway,yes,regular
458751768,source,Bing,regular
458751768,tunnel,yes,regular
458751768,highway,primary,regular
458751769,alt_name,2.5环路,regular
458751769,highway,primary,regular
458751769,lanes,2,regular
458751769,name,中环路火车南站东路段,regular
458751769,oneway,yes,regular
458751769,ref,中环路,regular
458751769,source,Bing,regular
458751770,ref,中环路,regular
458751770,name,中环路高攀东路段,regular
458751770,lanes,3,regular
458751770,oneway,yes,regular
458751770,highway,primary,regular
458751770,alt_name,2.5环路,regular
458751771,highway,primary,regular
458751771,lanes,3,regular
458751771,name,科华南路,regular
458751771,oneway,yes,regular
458751771,source,Bing,regular
458751772,ref,中环路,regular
458751772,name,中环路高攀东路段,regular
458751772,lanes,3,regular
458751772,oneway,yes,regular
458751772,highway,primary,regular
458751772,alt_name,2.5环路,regular
458751773,ref,中环路,regular
458751773,name,中环路火车南站东路段,regular
458751773,lanes,3,regular
458751773,oneway,yes,regular
458751773,source,Bing,regular
458751773,highway,primary,regular
458751773,alt_name,2.5环路,regular
458751774,ref,中环路,regular
458751774,name,中环路高攀东路段,regular
458751774,lanes,3,regular
458751774,oneway,yes,regular
458751774,highway,primary,regular
458751774,alt_name,2.5环路,regular
458751775,lanes,3,regular
458751775,oneway,yes,regular
458751775,source,Bing,regular
458751775,highway,trunk,regular
458751777,ref,中环路,regular
458751777,name,中环路高攀东路段,regular
458751777,lanes,3,regular
458751777,oneway,yes,regular
458751777,highway,primary,regular
458751777,alt_name,2.5环路,regular
458751779,ref,中环路,regular
458751779,name,中环路高攀东路段,regular
458751779,lanes,3,regular
458751779,layer,1,regular
458751779,bridge,yes,regular
458751779,oneway,yes,regular
458751779,highway,primary,regular
458751779,alt_name,2.5环路,regular
458751780,highway,primary,regular
458751780,lanes,3,regular
458751780,name,科华南路,regular
458751780,oneway,yes,regular
458751780,source,Bing,regular
458751781,name,高攀路,regular
458751781,lanes,2,regular
458751781,oneway,yes,regular
458751781,source,Bing,regular
458751781,tunnel,yes,regular
458751781,highway,secondary,regular
458751781,zh,高攀路,name
458751781,surface,asphalt,regular
458751782,name,科华南路,regular
458751782,lanes,3,regular
458751782,layer,-1,regular
458751782,oneway,yes,regular
458751782,source,Bing,regular
458751782,tunnel,yes,regular
458751782,highway,primary,regular
458883906,bridge,yes,regular
458883906,highway,footway,regular
458883907,bridge,viaduct,regular
458883907,highway,primary,regular
458883907,lanes,2,regular
458883907,layer,1,regular
458883907,name,出,regular
458883907,oneway,yes,regular
458883908,highway,tertiary,regular
458883908,lanes,2,regular
458883908,oneway,yes,regular
458883909,highway,tertiary,regular
458883909,name,望江路,regular
458883909,zh,望江路,name
458883909,oneway,yes,regular
458883909,source,Bing,regular
458883911,layer,3,regular
458883911,bridge,yes,regular
458883911,highway,footway,regular
458883912,ref,二环路,regular
458883912,foot,no,regular
458883912,name,二环高架路,regular
458883912,horse,no,regular
458883912,lanes,2,regular
458883912,layer,2,regular
458883912,bridge,yes,regular
458883912,oneway,yes,regular
458883912,bicycle,no,regular
458883912,highway,trunk,regular
458883912,surface,asphalt,regular
458883912,maxspeed,80,regular
458883913,name,高攀路,regular
458883913,lanes,2,regular
458883913,oneway,no,regular
458883913,source,Bing,regular
458883913,highway,secondary,regular
458883913,zh,高攀路,name
458883914,bicycle,no,regular
458883914,bridge,yes,regular
458883914,foot,no,regular
458883914,highway,trunk,regular
458883914,horse,no,regular
458883914,lanes,4,regular
458883914,layer,2,regular
458883914,maxspeed,80,regular
458883914,name,二环高架路,regular
458883914,oneway,yes,regular
458883914,ref,二环路,regular
458883914,surface,asphalt,regular
458883915,name,高攀路,regular
458883915,lanes,2,regular
458883915,layer,-1,regular
458883915,oneway,no,regular
458883915,source,Bing,regular
458883915,tunnel,yes,regular
458883915,highway,secondary,regular
458883915,zh,高攀路,name
458883916,name,望江路,regular
458883916,oneway,yes,regular
458883916,source,Bing,regular
458883916,highway,tertiary,regular
458883916,zh,望江路,name
458883917,bridge,viaduct,regular
458883917,highway,trunk_link,regular
458883917,layer,3,regular
458883917,name,出,regular
458883917,oneway,yes,regular
458883918,highway,tertiary,regular
458883918,name,望江路,regular
458883918,zh,望江路,name
458883918,oneway,yes,regular
458883918,source,Bing,regular
458883920,highway,tertiary,regular
458883920,lanes,2,regular
458883920,oneway,yes,regular
458883922,name,出,regular
458883922,lanes,2,regular
458883922,oneway,yes,regular
458883922,highway,primary_link,regular
458883924,name,出,regular
458883924,lanes,2,regular
458883924,oneway,yes,regular
458883924,highway,primary_link,regular
458883925,bridge,viaduct,regular
458883925,highway,primary,regular
458883925,lanes,2,regular
458883925,layer,1,regular
458883925,name,入,regular
458883925,oneway,yes,regular
458883927,highway,primary_link,regular
458883927,oneway,yes,regular
458883928,highway,primary,regular
458883928,lanes,4,regular
458883928,name,科华北路,regular
458883928,oneway,yes,regular
458883928,source,GPS,regular
458883930,bridge,yes,regular
458883930,highway,primary,regular
458883930,lanes,2,regular
458883930,layer,1,regular
458883930,name,科华北路,regular
458883930,oneway,yes,regular
458883930,source,Bing,regular
458891563,bridge,yes,regular
458891563,highway,primary,regular
458891563,lanes,3,regular
458891563,motorroad,yes,regular
458891563,name,"二环路南三段 - South Section 3, Second Ring Road",regular
458891563,en,"South Section 3, Second Ring Road",name
458891563,zh,二环路南三段,name
458891563,oneway,yes,regular
458891564,highway,primary,regular
458891564,lanes,3,regular
458891564,name,营门口路,regular
458891564,oneway,yes,regular
458891566,name,东城根南街,regular
458891566,lanes,3,regular
458891566,oneway,yes,regular
458891566,highway,primary_link,regular
458891566,en,Dongchenggen Street South,name
458891566,zh,东城根南街,name
458891566,zh_py,Dongchenggen Jie,name
458891567,name,长顺下街,regular
458891567,lanes,3,regular
458891567,oneway,yes,regular
458891567,source,GPS,regular
458891567,highway,secondary,regular
458891570,highway,primary,regular
458891570,lanes,3,regular
458891570,name,西月城街,regular
458891570,oneway,yes,regular
458891571,name,八宝街,regular
458891571,lanes,3,regular
458891571,oneway,yes,regular
458891571,highway,primary,regular
458891574,name,万和路,regular
458891574,oneway,yes,regular
458891574,highway,primary,regular
458891575,lanes,2,regular
458891575,oneway,yes,regular
458891575,highway,primary,regular
458891576,name,少城路,regular
458891576,lanes,3,regular
458891576,oneway,yes,regular
458891576,source,Bing,regular
458891576,highway,primary,regular
458891576,en,Shaocheng Road,name
458891577,name,一环路,regular
458891577,lanes,2,regular
458891577,oneway,yes,regular
458891577,highway,primary,regular
458891579,highway,trunk_link,regular
458891579,oneway,yes,regular
458891580,highway,primary,regular
458891580,lanes,3,regular
458891580,name,万和路,regular
458891580,oneway,yes,regular
458891581,name,东城根南街 - Dongchenggen Street South,regular
458891581,lanes,2,regular
458891581,oneway,yes,regular
458891581,highway,primary,regular
458891581,en,Dongchenggen Street South,name
458891581,zh,东城根南街,name
458891581,zh_py,Dongchenggen Jie,name
458891582,name,一环路,regular
458891582,lanes,4,regular
458891582,oneway,yes,regular
458891582,highway,primary,regular
458891583,name,万和路,regular
458891583,oneway,yes,regular
458891583,highway,primary,regular
458891584,highway,primary,regular
458891584,lanes,4,regular
458891584,name,江汉路,regular
458891584,oneway,yes,regular
458891585,highway,primary,regular
458891585,lanes,3,regular
458891585,name,通锦桥路,regular
458891585,oneway,yes,regular
458891586,name,"二环路南三段 - South Section 3, Second Ring Road",regular
458891586,lanes,3,regular
458891586,oneway,yes,regular
458891586,highway,primary,regular
458891586,en,"South Section 3, Second Ring Road",name
458891586,zh,二环路南三段,name
458891586,motorroad,yes,regular
458891587,name,顺城大街,regular
458891587,lanes,4,regular
458891587,oneway,yes,regular
458891587,bicycle,yes,regular
458891587,highway,primary,regular
458891587,en,Shuncheng St,name
458891587,int_name,Shuncheng St,regular
458891591,name,顺城大街,regular
458891591,lanes,4,regular
458891591,oneway,yes,regular
458891591,bicycle,yes,regular
458891591,highway,primary,regular
458891591,en,Shuncheng St,name
458891591,int_name,Shuncheng St,regular
458891595,name,"二环路南三段 - South Section 3, Second Ring Road",regular
458891595,oneway,yes,regular
458891595,highway,primary,regular
458891595,en,"South Section 3, Second Ring Road",name
458891595,zh,二环路南三段,name
458891595,motorroad,yes,regular
458891598,highway,primary,regular
458891598,lanes,3,regular
458891598,name,2环路,regular
458891598,note,丽都路出来是个三岔口：这是最南侧的路,regular
458891598,oneway,yes,regular
458891603,lanes,2,regular
458891603,layer,-1,regular
458891603,oneway,yes,regular
458891603,tunnel,yes,regular
458891603,highway,primary,regular
458891604,highway,primary,regular
458891604,lanes,3,regular
458891604,motorroad,yes,regular
458891604,name,"二环路南三段 - South Section 3, Second Ring Road",regular
458891604,en,"South Section 3, Second Ring Road",name
458891604,zh,二环路南三段,name
458891604,oneway,yes,regular
458891606,name,宁夏街,regular
458891606,oneway,yes,regular
458891606,source,GPS,regular
458891606,highway,secondary,regular
458891608,name,西大街,regular
458891608,lanes,3,regular
458891608,oneway,yes,regular
458891608,highway,primary,regular
458891609,name,东城根南街,regular
458891609,lanes,3,regular
458891609,oneway,yes,regular
458891609,highway,primary_link,regular
458891609,en,Dongchenggen Street South,name
458891609,zh,东城根南街,name
458891609,zh_py,Dongchenggen Jie,name
458891610,name,东城根南街 - Dongchenggen Street South,regular
458891610,lanes,2,regular
458891610,oneway,yes,regular
458891610,highway,primary,regular
458891610,en,Dongchenggen Street South,name
458891610,zh,东城根南街,name
458891610,zh_py,Dongchenggen Jie,name
458891611,highway,primary,regular
458891611,lanes,3,regular
458891611,name,万和路,regular
458891611,oneway,yes,regular
458891612,name,少城路,regular
458891612,lanes,3,regular
458891612,oneway,yes,regular
458891612,source,Bing,regular
458891612,highway,primary,regular
458891612,en,Shaocheng Road,name
458891613,bicycle,no,regular
458891613,bridge,yes,regular
458891613,foot,no,regular
458891613,highway,trunk,regular
458891613,horse,no,regular
458891613,lanes,4,regular
458891613,layer,2,regular
458891613,maxspeed,80,regular
458891613,name,二环高架路,regular
458891613,oneway,yes,regular
458891613,ref,二环路,regular
458891613,surface,asphalt,regular
458891614,name,小南街,regular
458891614,lanes,3,regular
458891614,oneway,yes,regular
458891614,source,Bing,regular
458891614,highway,secondary,regular
458891614,en,Xiaonan Street,name
458891615,oneway,yes,regular
458891615,highway,trunk_link,regular
458891617,name,万和路,regular
458891617,lanes,3,regular
458891617,oneway,yes,regular
458891617,highway,primary,regular
458891619,name,花牌坊街,regular
458891619,lanes,3,regular
458891619,oneway,yes,regular
458891619,highway,primary,regular
458891620,highway,primary,regular
458891620,int_name,2nd Ring South section 1,regular
458891620,lanes,3,regular
458891620,name,2环路,regular
458891620,note,丽都路出来是个三岔口：这是最南侧的路,regular
458891620,oneway,yes,regular
458891620,source,GPS,regular
458891621,lanes,2,regular
458891621,oneway,yes,regular
458891621,highway,primary,regular
458891622,name,一环路,regular
458891622,lanes,4,regular
458891622,oneway,yes,regular
458891622,highway,primary,regular
458891623,name,"二环路南三段 - South Section 3, Second Ring Road",regular
458891623,oneway,yes,regular
458891623,highway,primary,regular
458891623,en,"South Section 3, Second Ring Road",name
458891623,zh,二环路南三段,name
458891623,motorroad,yes,regular
458891626,layer,1,regular
458891626,bridge,viaduct,regular
458891626,oneway,yes,regular
458891626,highway,trunk_link,regular
458891627,layer,1,regular
458891627,bridge,viaduct,regular
458891627,oneway,yes,regular
458891627,highway,trunk_link,regular
458891629,name,一环路,regular
458891629,lanes,4,regular
458891629,oneway,yes,regular
458891629,highway,primary,regular
458891632,name,人民中路 Renmin Road,regular
458891632,lanes,4,regular
458891632,oneway,yes,regular
458891632,highway,primary,regular
458891632,en,Central People's Road,name
458891632,zh,人民中路,name
458891632,zh_py,Renminzhong Lu,name
458891634,highway,primary,regular
458891634,lanes,3,regular
458891634,oneway,yes,regular
458891635,name,一环路,regular
458891635,lanes,3,regular
458891635,oneway,yes,regular
458891635,highway,primary,regular
458891637,name,少城路,regular
458891637,lanes,3,regular
458891637,oneway,yes,regular
458891637,source,Bing,regular
458891637,highway,primary,regular
458891637,en,Shaocheng Road,name
458891639,name,东城根南街 - Dongchenggen Street South,regular
458891639,lanes,3,regular
458891639,oneway,yes,regular
458891639,highway,primary_link,regular
458891639,en,Dongchenggen Street South,name
458891639,zh,东城根南街,name
458891639,zh_py,Dongchenggen Jie,name
458891640,name,东城根南街 - Dongchenggen Street South,regular
458891640,lanes,3,regular
458891640,oneway,yes,regular
458891640,highway,primary_link,regular
458891640,en,Dongchenggen Street South,name
458891640,zh,东城根南街,name
458891640,zh_py,Dongchenggen Jie,name
458891643,name,佳灵路,regular
458891643,lanes,3,regular
458891643,oneway,yes,regular
458891643,highway,primary,regular
458891644,oneway,yes,regular
458891644,highway,primary,regular
458891646,name,少城路,regular
458891646,lanes,3,regular
458891646,oneway,yes,regular
458891646,source,Bing,regular
458891646,highway,primary,regular
458891646,en,Shaocheng Road,name
458891647,highway,primary,regular
458891647,motorroad,yes,regular
458891647,name,"二环路南三段 - South Section 3, Second Ring Road",regular
458891647,en,"South Section 3, Second Ring Road",name
458891647,zh,二环路南三段,name
458891647,oneway,yes,regular
458891648,layer,-1,regular
458891648,tunnel,yes,regular
458891648,highway,primary,regular
458891649,name,一环路,regular
458891649,lanes,4,regular
458891649,oneway,yes,regular
458891649,highway,primary,regular
458891650,lanes,4,regular
458891650,oneway,yes,regular
458891650,highway,primary_link,regular
458896623,name,龙腾西路,regular
458896623,highway,primary,regular
458896625,name,龙腾中路,regular
458896625,lanes,4,regular
458896625,oneway,yes,regular
458896625,highway,primary,regular
458896626,oneway,yes,regular
458896626,source,Bing,regular
458896626,highway,primary,regular
458896627,highway,secondary,regular
458896627,name,金府路,regular
458896627,en,Jinfu Rd.,name
458896627,oneway,yes,regular
458896628,ref,中环路,regular
458896628,name,中环路武阳大道段,regular
458896628,lanes,4,regular
458896628,oneway,yes,regular
458896628,highway,primary,regular
458896628,alt_name,2.5环路,regular
458896629,name,通锦桥路,regular
458896629,lanes,3,regular
458896629,bridge,yes,regular
458896629,oneway,yes,regular
458896629,highway,primary,regular
458896630,name,一环路,regular
458896630,lanes,2,regular
458896630,layer,1,regular
458896630,bridge,yes,regular
458896630,oneway,yes,regular
458896630,highway,primary,regular
458896631,name,一环路,regular
458896631,lanes,3,regular
458896631,oneway,yes,regular
458896631,highway,primary,regular
458896632,source,Bing,regular
458896632,highway,tertiary,regular
458896633,name,一环路,regular
458896633,lanes,2,regular
458896633,layer,1,regular
458896633,bridge,yes,regular
458896633,oneway,yes,regular
458896633,highway,primary,regular
458896634,highway,primary,regular
458896634,lanes,4,regular
458896634,name,龙腾东路,regular
458896634,en,Longteng Dong Lu,name
458896634,oneway,yes,regular
458896635,ref,中环路,regular
458896635,name,中环路青羊大道段（2.5环）,regular
458896635,lanes,3,regular
458896635,oneway,yes,regular
458896635,highway,secondary,regular
458896635,alt_name,2.5环路,regular
458896636,highway,secondary,regular
458896639,highway,primary,regular
458896639,lanes,3,regular
458896639,name,通锦桥路,regular
458896639,oneway,yes,regular
458896640,lanes,2,regular
458896640,oneway,yes,regular
458896640,highway,tertiary,regular
458896641,highway,primary,regular
458896641,name,交大路,regular
458896641,oneway,yes,regular
458896642,highway,primary,regular
458896642,lanes,3,regular
458896642,oneway,yes,regular
458896643,name,珠江路,regular
458896643,lanes,3,regular
458896643,oneway,yes,regular
458896643,source,Bing,regular
458896643,highway,secondary,regular
458896644,highway,residential,regular
458896645,name,龙腾西路,regular
458896645,lanes,4,regular
458896645,oneway,yes,regular
458896645,highway,primary,regular
458896646,name,一环路,regular
458896646,lanes,2,regular
458896646,oneway,yes,regular
458896646,highway,primary,regular
458896647,highway,primary,regular
458896647,lanes,3,regular
458896647,name,交大路,regular
458896647,oneway,yes,regular
458896648,highway,primary,regular
458896648,name,沙湾路,regular
458896648,oneway,yes,regular
458896649,ref,中环路,regular
458896649,name,中环路金府路段,regular
458896649,lanes,3,regular
458896649,oneway,yes,regular
458896649,highway,secondary,regular
458896649,en,Jinfu Rd.,name
458896650,oneway,yes,regular
458896650,highway,residential,regular
458896651,oneway,yes,regular
458896651,source,Bing,regular
458896651,highway,primary,regular
458896653,lanes,2,regular
458896653,oneway,yes,regular
458896653,source,Bing,regular
458896653,highway,tertiary,regular
458896655,ref,S103,regular
458896655,name,大件路,regular
458896655,lanes,3,regular
458896655,oneway,yes,regular
458896655,source,Yahoo hires,regular
458896655,highway,primary,regular
458896658,highway,unclassified,regular
458896660,name,一环路,regular
458896660,lanes,3,regular
458896660,oneway,yes,regular
458896660,highway,primary,regular
458896662,oneway,yes,regular
458896662,highway,primary,regular
458896664,bridge,yes,regular
458896664,oneway,yes,regular
458896664,highway,primary,regular
458896665,lanes,3,regular
458896665,oneway,yes,regular
458896665,source,Bing,regular
458896665,highway,primary,regular
458896667,lanes,2,regular
458896667,oneway,yes,regular
458896667,highway,tertiary,regular
458896669,lanes,2,regular
458896669,oneway,yes,regular
458896669,highway,tertiary,regular
458896670,lanes,3,regular
458896670,oneway,yes,regular
458896670,source,Bing,regular
458896670,highway,primary,regular
458896672,name,双元街,regular
458896672,highway,tertiary,regular
458896674,lanes,2,regular
458896674,oneway,yes,regular
458896674,highway,tertiary,regular
458896676,oneway,yes,regular
458896676,source,Bing,regular
458896676,highway,secondary,regular
458896677,lanes,3,regular
458896677,oneway,yes,regular
458896677,highway,primary,regular
458896679,highway,primary,regular
458896679,name,交大路,regular
458896679,oneway,yes,regular
458896681,oneway,yes,regular
458896681,source,Bing,regular
458896681,highway,secondary,regular
458896683,oneway,yes,regular
458896683,source,Bing,regular
458896683,highway,primary,regular
458896685,highway,primary,regular
458896685,lanes,3,regular
458896685,name,交大路,regular
458896685,oneway,yes,regular
458896687,lanes,3,regular
458896687,oneway,yes,regular
458896687,highway,primary,regular
458896689,highway,tertiary,regular
458896690,name,少城路,regular
458896690,lanes,3,regular
458896690,oneway,yes,regular
458896690,source,Bing,regular
458896690,highway,primary,regular
458896690,en,Shaocheng Road,name
458896693,highway,primary,regular
458896693,name,沙湾路,regular
458896693,oneway,yes,regular
458896694,highway,primary,regular
458896694,lanes,2,regular
458896694,name,一环路,regular
458896694,oneway,yes,regular
458896696,oneway,yes,regular
458896696,source,Bing,regular
458896696,highway,primary,regular
458896697,name,少城路,regular
458896697,lanes,3,regular
458896697,oneway,yes,regular
458896697,source,Bing,regular
458896697,highway,primary,regular
458896697,en,Shaocheng Road,name
458896698,oneway,yes,regular
458896698,highway,primary,regular
458896699,highway,primary,regular
458896699,lanes,3,regular
458896699,name,大石西路,regular
458896699,en,Da Shi Xi Lu,name
458896699,oneway,yes,regular
458896700,highway,secondary,regular
458896701,highway,tertiary,regular
458903168,name,双华路,regular
458903168,lanes,3,regular
458903168,oneway,yes,regular
458903168,highway,secondary,regular
458903169,lanes,2,regular
458903169,oneway,yes,regular
458903169,highway,tertiary,regular
458903170,highway,tertiary,regular
458903170,lanes,2,regular
458903170,name,南湖西路,regular
458903170,oneway,yes,regular
458903171,lanes,2,regular
458903171,layer,1,regular
458903171,bridge,yes,regular
458903171,oneway,yes,regular
458903171,source,Yahoo hires,regular
458903171,highway,tertiary,regular
458903172,name,华阳大道二段,regular
458903172,lanes,3,regular
458903172,oneway,yes,regular
458903172,source,Yahoo hires,regular
458903172,highway,secondary,regular
458903173,highway,secondary,regular
458903173,lanes,3,regular
458903173,name,长顺大道一段,regular
458903173,oneway,yes,regular
458903174,name,滨江东路,regular
458903174,lanes,2,regular
458903174,layer,2,regular
458903174,oneway,yes,regular
458903174,highway,secondary,regular
458903175,name,双华路,regular
458903175,lanes,3,regular
458903175,layer,1,regular
458903175,bridge,yes,regular
458903175,oneway,yes,regular
458903175,source,Yahoo hires,regular
458903175,highway,secondary,regular
458903176,oneway,yes,regular
458903176,highway,secondary,regular
458903178,name,滨江东路,regular
458903178,lanes,2,regular
458903178,layer,2,regular
458903178,oneway,yes,regular
458903178,highway,secondary,regular
458903179,highway,secondary,regular
458903179,name,锦华路,regular
458903179,oneway,yes,regular
458903180,highway,trunk,regular
458903180,lanes,3,regular
458903180,layer,-1,regular
458903180,maxspeed,70,regular
458903180,name,剑南大道,regular
458903180,en,Jiannan Avenue Mid,name
458903180,oneway,yes,regular
458903180,tunnel,yes,regular
458903182,source,Yahoo hires,regular
458903182,highway,tertiary,regular
458903183,highway,secondary,regular
458903183,lanes,2,regular
458903183,name,三官堂街,regular
458903183,oneway,yes,regular
458903184,highway,secondary,regular
458903184,lanes,2,regular
458903184,oneway,yes,regular
458903185,oneway,yes,regular
458903185,highway,primary_link,regular
458903186,name,锦华路二段,regular
458903186,lanes,3,regular
458903186,oneway,yes,regular
458903186,highway,secondary,regular
458903188,source,Yahoo hires,regular
458903188,highway,secondary,regular
458903189,highway,tertiary,regular
458903189,lanes,2,regular
458903189,name,南湖大道,regular
458903189,oneway,yes,regular
458903191,name,广都中街,regular
458903191,lanes,3,regular
458903191,oneway,yes,regular
458903191,highway,secondary,regular
458903193,highway,secondary,regular
458903193,lanes,2,regular
458903193,oneway,yes,regular
458903194,highway,trunk,regular
458903194,lanes,3,regular
458903194,maxspeed,70,regular
458903194,name,剑南大道,regular
458903194,en,Jiannan Avenue Mid,name
458903194,oneway,yes,regular
458903195,oneway,yes,regular
458903195,highway,tertiary,regular
458903196,name,剑南大道,regular
458903196,lanes,2,regular
458903196,layer,1,regular
458903196,bridge,yes,regular
458903196,oneway,yes,regular
458903196,highway,secondary,regular
458903196,en,Jiannan Avenue Mid,name
458903196,maxspeed,70,regular
458903197,highway,tertiary,regular
458903198,name,华阳大道二段,regular
458903198,oneway,yes,regular
458903198,highway,secondary,regular
458903199,highway,residential,regular
458903200,name,世纪城路,regular
458903200,lanes,2,regular
458903200,oneway,yes,regular
458903200,highway,secondary,regular
458903201,name,锦江路四段,regular
458903201,oneway,no,regular
458903201,source,Yahoo hires,regular
458903201,highway,secondary,regular
458903202,highway,tertiary,regular
458903202,name,万顺路一段,regular
458903203,oneway,no,regular
458903203,highway,secondary,regular
458903204,lanes,2,regular
458903204,layer,1,regular
458903204,bridge,yes,regular
458903204,oneway,yes,regular
458903204,highway,secondary,regular
458903205,highway,residential,regular
458903206,name,天华二路,regular
458903206,lanes,2,regular
458903206,oneway,yes,regular
458903206,highway,secondary,regular
458903207,name,南华路,regular
458903207,lanes,2,regular
458903207,oneway,yes,regular
458903207,highway,tertiary,regular
458903208,highway,trunk,regular
458903208,lanes,3,regular
458903208,layer,-1,regular
458903208,maxspeed,70,regular
458903208,name,剑南大道,regular
458903208,en,Jiannan Avenue Mid,name
458903208,oneway,yes,regular
458903208,tunnel,yes,regular
458903209,bridge,yes,regular
458903209,highway,trunk,regular
458903209,lanes,3,regular
458903209,layer,1,regular
458903209,maxspeed,60,regular
458903209,name,剑南大道,regular
