id,key,value,type 
1952960823,power,tower,regular
1952960823,source,Bing,regular
1952960824,power,tower,regular
1952960824,source,Bing,regular
1952960828,power,tower,regular
1952960828,source,Bing,regular
1952960829,power,tower,regular
1952960829,source,Bing,regular
1952960830,power,tower,regular
1952960830,source,Bing,regular
1952960832,power,tower,regular
1952960832,source,Bing,regular
1952960833,power,tower,regular
1952960833,source,Bing,regular
1952960834,power,tower,regular
1952960834,source,Bing,regular
1952960835,power,tower,regular
1952960835,source,Bing,regular
1952960836,power,tower,regular
1952960836,source,Bing,regular
1952960837,power,tower,regular
1952960837,source,Bing,regular
1952960839,power,tower,regular
1952960839,source,Bing,regular
1952960843,power,tower,regular
1952960843,source,Bing,regular
1952960844,power,tower,regular
1952960844,source,Bing,regular
1952960845,power,tower,regular
1952960845,source,Bing,regular
1952960847,power,tower,regular
1952960847,source,Bing,regular
1952960848,power,tower,regular
1952960848,source,Bing,regular
1952960849,power,tower,regular
1952960849,source,Bing,regular
1952960850,power,tower,regular
1952960850,source,Bing,regular
1952960851,power,tower,regular
1952960851,source,Bing,regular
1952960852,power,tower,regular
1952960852,source,Bing,regular
1952960854,power,tower,regular
1952960854,source,Bing,regular
1952960857,power,tower,regular
1952960857,source,Bing,regular
1952960859,power,tower,regular
1952960859,source,Bing,regular
1952960861,power,tower,regular
1952960861,source,Bing,regular
1952960862,power,tower,regular
1952960862,source,Bing,regular
1952960864,power,tower,regular
1952960864,source,Bing,regular
1952960865,power,tower,regular
1952960865,source,Bing,regular
1952960866,power,tower,regular
1952960866,source,Bing,regular
1952960867,power,tower,regular
1952960867,source,Bing,regular
1952960868,power,tower,regular
1952960868,source,Bing,regular
1952960873,power,tower,regular
1952960873,source,Bing,regular
1952960874,power,tower,regular
1952960874,source,Bing,regular
1952960875,power,tower,regular
1952960875,source,Bing,regular
1952960876,power,tower,regular
1952960876,source,Bing,regular
1956505255,name,伊藤洋华堂建设路店,regular
1956505255,shop,supermarket,regular
1956509486,name,东篱居北区,regular
1956509486,tourism,hostel,regular
1956516143,name,中房-红枫岭三期,regular
1956516143,tourism,hostel,regular
1956516978,name,香木林竹园居,regular
1956516978,tourism,hostel,regular
1956519446,name,成都49中,regular
1956519446,amenity,school,regular
1956520092,name,东方苑,regular
1956520092,tourism,hostel,regular
1956520545,name,锦绣上城,regular
1956520545,tourism,hostel,regular
1956563639,name,康佳电视直销中心,regular
1956563639,building,yes,regular
1956582311,name,大蓉和沙河店,regular
1956582311,amenity,restaurant,regular
1956584777,name,成都舞台,regular
1956584777,amenity,cinema,regular
1956587005,name,香满园,regular
1956587005,shop,supermarket,regular
1956588187,name,简阳羊肉汤,regular
1956588187,amenity,fast_food,regular
1956589180,name,兰花布艺,regular
1956589180,shop,convenience,regular
1956592489,name,天缘茗茶,regular
1956592489,amenity,cafe,regular
1956595355,name,蜀绣撰川菜馆,regular
1956595355,amenity,restaurant,regular
1956597562,name,河畔华苑北门,regular
1956597562,tourism,hostel,regular
1956598341,name,河畔华苑二期,regular
1956598341,tourism,hostel,regular
1956600975,name,依斯特整体厨房,regular
1956600975,shop,butcher,regular
1956603184,name,茗香茶语,regular
1956603184,amenity,cafe,regular
1956608354,name,香逸商务酒店,regular
1956608354,tourism,hotel,regular
1956609854,name,鱼吃羊红枫岭店,regular
1956609854,amenity,restaurant,regular
1956610426,name,成都市建设路小学东区,regular
1956610426,amenity,school,regular
1956611053,name,成华区三心幼儿园,regular
1956611053,amenity,kindergarten,regular
1956614663,name,成都二仙桥派出所,regular
1956614663,amenity,police,regular
1956618598,name,上行东方,regular
1956618598,tourism,hostel,regular
1956619424,name,上行东苑北门,regular
1956619424,tourism,hostel,regular
1956620639,name,宝泰家园,regular
1956620639,tourism,hostel,regular
1956621325,name,东区医院,regular
1956621325,amenity,hospital,regular
1958204039,name,星影饰品,regular
1958204039,tourism,hotel,regular
1958204042,name,盛世年华,regular
1958204042,place,neighbourhood,regular
1958204045,name,东珠美地,regular
1958204045,place,neighbourhood,regular
1958204055,name,红茶馆,regular
1958204055,amenity,restaurant,regular
1958204071,name,丽婴房,regular
1958204071,amenity,clinic,regular
1958204077,name,成都市第二医院草市街分院,regular
1958204077,place,locality,regular
1958204077,amenity,hospital,regular
1958204083,name,李庄白肉,regular
1958204083,amenity,restaurant,regular
1958204131,name,玉泉苑,regular
1958204131,place,neighbourhood,regular
1958204141,name,靓惠诚布艺,regular
1958204141,shop,fabric,regular
1958204161,name,星程金地饭店,regular
1958204161,amenity,restaurant,regular
1958204168,name,金色伊殿,regular
1958204168,place,neighbourhood,regular
1958204170,name,红旗连锁自由城便利店,regular
1958204170,shop,convenience,regular
1958204171,name,自由城,regular
1958204171,place,neighbourhood,regular
1958204172,name,天品茗茶,regular
1958204172,amenity,restaurant,regular
1958204173,name,成都天伦地毯销售部,regular
1958204173,shop,interior_decoration,regular
1958204175,name,玉泉民宿,regular
1958204175,tourism,guest_house,regular
1958204182,name,盛澜墙纸,regular
1958204182,shop,yes,regular
1958204197,name,东方地毯,regular
1958204197,place,neighbourhood,regular
1958204198,name,成都市青羊实验联合中学,regular
1958204198,amenity,school,regular
1958204199,name,舞东风狮子巷分店,regular
1958204199,shop,convenience,regular
1958204202,name,四川电大省级机关分校,regular
1958204202,place,locality,regular
1958204202,amenity,school,regular
1958204205,name,娇子咖啡屋,regular
1958204205,amenity,cafe,regular
1958204209,name,成都树才培训学校,regular
1958204209,place,locality,regular
1958204209,amenity,school,regular
1958204222,name,老鼎记,regular
1958204222,amenity,restaurant,regular
1958204261,name,阿苗餐饮,regular
1958204261,amenity,restaurant,regular
1958204273,name,列五中学,regular
1958204273,amenity,school,regular
1958204276,name,成都市中医医院,regular
1958204276,amenity,hospital,regular
1958204280,name,水岸丽舍,regular
1958204280,place,neighbourhood,regular
1958204283,name,雅苑铁饰,regular
1958204283,shop,yes,regular
1958204287,name,狮马路小区,regular
1958204287,place,neighbourhood,regular
1958204292,name,锦江茶馆,regular
1958204292,amenity,cafe,regular
1958204297,name,彩票销售店,regular
1958204297,shop,kiosk,regular
1958204300,name,名山风味餐,regular
1958204300,amenity,restaurant,regular
1958204303,name,千里马大地幼儿园,regular
1958204303,place,locality,regular
1958204303,amenity,school,regular
1958204308,name,成都广播电视大学,regular
1958204308,place,locality,regular
1958204308,amenity,university,regular
1958204350,name,香伯伦酒店,regular
1958204350,amenity,restaurant,regular
1958204366,place,locality,regular
1958204366,amenity,bureau_de_change,regular
1958204370,name,六九幼儿园,regular
1958204370,place,locality,regular
1958204370,amenity,school,regular
1958204372,name,麦田锅魁,regular
1958204372,place,locality,regular
1958204372,amenity,restaurant,regular
1958204373,name,景馨园,regular
1958204373,place,neighbourhood,regular
1958204374,name,景泰,regular
1958204374,amenity,public_building,regular
1958204375,name,纯品酒吧,regular
1958204375,amenity,bar,regular
1958204386,name,七叶缘,regular
1958204386,amenity,cafe,regular
1964334091,name,舞东风建设路分店,regular
1964334091,shop,supermarket,regular
1964334908,name,留言水吧,regular
1964334908,amenity,bar,regular
1964342589,name,建设公寓,regular
1964342589,tourism,hostel,regular
1964344023,name,新悦旅店,regular
1964344023,tourism,hotel,regular
1964355086,name,太极商务宾馆,regular
1964355086,tourism,hotel,regular
1964356616,name,城市名流商务宾馆,regular
1964356616,tourism,hotel,regular
1964372531,name,千和苑,regular
1964372531,tourism,hostel,regular
1964383754,name,新福医院,regular
1964383754,amenity,hospital,regular
1964385127,name,建设路,regular
1964385127,highway,bus_stop,regular
1964399961,name,唐人坊,regular
1964399961,amenity,cafe,regular
1964401097,name,茶居,regular
1964401097,amenity,cafe,regular
1964403840,name,建南苑,regular
1964403840,tourism,hostel,regular
1964406370,name,乡村基高地店,regular
1964406370,amenity,restaurant,regular
1964408910,name,高地中心,regular
1964408910,tourism,hostel,regular
1964411090,name,西苑,regular
1964411090,tourism,hostel,regular
1964417858,name,卡尔菲特欧派童装建设店,regular
1964417858,shop,clothes,regular
1964422567,name,杏花村,regular
1964422567,amenity,restaurant,regular
1964425450,name,成都市第六人民医院,regular
1964425450,amenity,hospital,regular
1964439054,name,建设南二路,regular
1964439054,highway,bus_stop,regular
1964439060,name,紫罗兰鱼庄,regular
1964439060,amenity,restaurant,regular
1964440468,name,鲜之爽,regular
1964440468,amenity,restaurant,regular
1964442561,name,关家公寓,regular
1964442561,tourism,hostel,regular
1964464310,name,加州阳光幼儿园,regular
1964464310,amenity,school,regular
1964485650,name,成华区教师进修学校,regular
1964485650,amenity,school,regular
1964487755,name,老字号担担面,regular
1964487755,amenity,restaurant,regular
1964489236,name,蓝天茶楼,regular
1964489236,amenity,cafe,regular
1964490931,name,和谐家园,regular
1964490931,tourism,hostel,regular
1964505369,name,沁园茶楼,regular
1964505369,amenity,cafe,regular
1964516551,name,陈记的士餐厅,regular
1964516551,amenity,restaurant,regular
1964536979,name,成都市成华小学,regular
1964536979,amenity,school,regular
1964539456,name,重庆酸萝卜鱼头汤锅,regular
1964539456,amenity,restaurant,regular
1964541589,name,成都列五中学,regular
1964541589,amenity,school,regular
1964544881,name,萍萍川菜馆,regular
1964544881,amenity,restaurant,regular
1964549035,name,九星医院,regular
1964549035,amenity,hospital,regular
1964584429,name,成都市成华小学锦绣校区,regular
1964584429,amenity,school,regular
1964586853,name,成都市华川医院,regular
1964586853,amenity,hospital,regular
1980604999,name,小辣椒,regular
1980604999,amenity,restaurant,regular
1980635819,name,红旗连锁,regular
1980635819,shop,supermarket,regular
1980644505,name,聚闲茶庄,regular
1980644505,amenity,cafe,regular
1980646241,name,华西庭园,regular
1980646241,tourism,hostel,regular
1986891723,name,阳光餐厅,regular
1986891723,source,Bing,regular
1986891723,amenity,restaurant,regular
1986891724,name,红旗超市,regular
1986891724,shop,supermarket,regular
1986891724,source,Bing,regular
1986891725,name,风华餐厅,regular
1986891725,source,Bing,regular
1986891725,amenity,restaurant,regular
1986891726,name,银杏餐厅(二楼),regular
1986891726,source,Bing,regular
1986891726,amenity,restaurant,regular
1986891727,name,万友餐厅(二楼),regular
1986891727,source,Bing,regular
1986891727,amenity,restaurant,regular
1986891728,name,清真餐厅,regular
1986891728,source,Bing,regular
1986891728,amenity,fast_food,regular
1986891729,name,塞文斯,regular
1986891729,source,Bing,regular
1986891729,amenity,cafe,regular
1987226870,amenity,toilets,regular
1987226874,foot,yes,regular
1987226874,barrier,block,regular
1987226874,bicycle,yes,regular
1992575963,source,Bing,regular
1992575963,barrier,toll_booth,regular
1992576013,barrier,toll_booth,regular
1992576044,barrier,toll_booth,regular
1992576050,barrier,toll_booth,regular
2008003181,fee,7 Yuan,regular
2008003181,barrier,toll_booth,regular
2021957885,highway,motorway_junction,regular
2041531472,name,三洞古桥,regular
2041531472,tourism,viewpoint,regular
2059419799,name,梦想花艺,regular
2059419799,shop,florist,regular
2059420424,name,翠花鲜花坊,regular
2059420424,shop,florist,regular
2059421550,name,鲜花屋艺,regular
2059421550,shop,florist,regular
2059421733,name,吉祥花卉水果,regular
2059421733,shop,florist,regular
2059422215,name,阳光花艺,regular
2059422215,shop,florist,regular
2059423365,name,鲜花村村坊电子科大店,regular
2059423365,shop,florist,regular
2059424367,name,鲜花村,regular
2059424367,shop,florist,regular
2059426633,name,爱心花店,regular
2059426633,shop,florist,regular
2059431498,name,幸福鲜花店,regular
2059431498,shop,florist,regular
2059431580,name,花仙花卉,regular
2059431580,shop,florist,regular
2059431806,name,爱珂浓情鲜花婚庆工作室,regular
2059431806,shop,florist,regular
2059432052,name,万达国际影城（财富又一城店）,regular
2059432052,amenity,cinema,regular
2059432088,name,万达国际电影城,regular
2059432088,amenity,cinema,regular
2059454610,name,杰克薯仔,regular
2059454610,amenity,restaurant,regular
2059454610,cuisine,spanish,regular
2059456929,name,康师傅私房牛肉面,regular
2059456929,amenity,restaurant,regular
2059458145,name,必胜客欢乐餐厅,regular
2059458145,amenity,restaurant,regular
2059464000,name,辣妹子小吃,regular
2059464000,amenity,restaurant,regular
2059464116,name,御品锅锅香,regular
2059464116,amenity,restaurant,regular
2059464195,name,老房子枕水格调食堂,regular
2059464195,amenity,restaurant,regular
2059474819,name,禾川回转寿司,regular
2059474819,amenity,restaurant,regular
2059475591,name,蜀景宴飨,regular
2059475591,amenity,restaurant,regular
2059475594,name,肯德基SM广场餐厅,regular
2059475594,amenity,restaurant,regular
2059475672,name,万洲烤鱼,regular
2059475672,amenity,restaurant,regular
2059475819,name,呈祥东馆,regular
2059475819,amenity,restaurant,regular
2059476464,name,壹钵天下,regular
2059476464,amenity,restaurant,regular
2059477153,name,一味轩,regular
2059477153,amenity,restaurant,regular
2059488629,name,LU生活无限户外旅行用品店,regular
2059488629,shop,clothes,regular
2059489016,name,飞毛腿体育电子科大店,regular
2059489016,shop,clothes,regular
2059492145,name,奥威户外体育用品专用店,regular
2059492145,shop,clothes,regular
2059494385,name,美特斯邦威,regular
2059494385,shop,clothes,regular
2059494388,name,双星体育用品,regular
2059494388,shop,clothes,regular
2059494400,name,罗氏水族,regular
2059494400,shop,clothes,regular
2059494559,name,助乐体育,regular
2059494559,shop,clothes,regular
2059494735,name,生活无限户外用品店,regular
2059494735,shop,clothes,regular
2059495889,name,劲浪体育,regular
2059495889,shop,clothes,regular
2059497010,name,优衣库,regular
2059497010,shop,clothes,regular
2059499683,name,双星名人建设南路专卖店,regular
2059499683,shop,clothes,regular
2059500475,name,361度专卖店,regular
2059500475,shop,clothes,regular
2059500964,name,李宁,regular
2059500964,shop,clothes,regular
2059500977,name,金莱克,regular
2059500977,shop,clothes,regular
2059501385,name,kappa,regular
2059501385,shop,clothes,regular
2059503130,name,乾本命年,regular
2059503130,shop,gift,regular
2059503471,name,翡翠工坊,regular
2059503471,shop,gift,regular
2059503635,name,谭木匠NO.1015,regular
2059503635,shop,gift,regular
2059503769,name,四海流星,regular
2059503769,shop,gift,regular
2059504217,name,皇室梦娜丽莎十字绣,regular
2059504217,shop,gift,regular
2059504436,name,哎呀呀,regular
2059504436,shop,gift,regular
2059504562,name,黑眼圈,regular
2059504562,shop,gift,regular
2059504652,name,泥巴,regular
2059504652,shop,gift,regular
2059506055,name,港深银饰吧,regular
2059506055,shop,gift,regular
2059506296,name,靓丽饰品,regular
2059506296,shop,gift,regular
2059506683,name,淘吧马鞍北路店,regular
2059506683,shop,gift,regular
2059507561,name,阳光文具礼品店,regular
2059507561,shop,gift,regular
2059508420,name,哎呀呀,regular
2059508420,shop,gift,regular
2060887986,name,雨辰南品道,regular
2060887986,shop,clothes,regular
2060888146,name,雨辰衣堂,regular
2060888146,shop,clothes,regular
2060890220,name,fantasty,regular
2060890220,shop,clothes,regular
2060890777,name,木槿女人装,regular
2060890777,shop,clothes,regular
2060893233,name,海澜之家,regular
2060893233,shop,clothes,regular
2060893686,name,lara boss,regular
2060893686,shop,clothes,regular
2060895573,name,金色伊殿,regular
2060895573,shop,clothes,regular
2060896011,name,米兰时尚,regular
2060896011,shop,clothes,regular
2060898643,name,深圳市岁孚有限公司,regular
2060898643,shop,clothes,regular
2060899862,name,海慈密语成都店,regular
2060899862,shop,clothes,regular
2060899938,name,蝶变联盟,regular
2060899938,shop,clothes,regular
2060900182,name,恋衣坊,regular
2060900182,shop,clothes,regular
2060900689,name,YISELLE,regular
2060900689,shop,clothes,regular
2060900701,name,玫瑰秀时尚女装,regular
2060900701,shop,clothes,regular
2060900703,name,优惑品牌折扣店,regular
2060900703,shop,clothes,regular
2060900732,name,爱.朵儿,regular
2060900732,shop,clothes,regular
2060900734,name,内衣坊,regular
2060900734,shop,clothes,regular
2060902606,name,安之伴,regular
2060902606,shop,clothes,regular
2060903026,name,芊雅,regular
2060903026,shop,clothes,regular
2060903802,name,鄂尔多斯.奢菲,regular
2060903802,shop,clothes,regular
2060903804,name,猫人建设路店,regular
2060903804,shop,clothes,regular
2060904586,name,莱特妮丝,regular
2060904586,shop,clothes,regular
2060905138,name,淑女屋,regular
2060905138,shop,clothes,regular
2060905249,name,别树成衣会所,regular
2060905249,shop,clothes,regular
2060905279,name,半坡艺术手袋馆,regular
2060905279,shop,clothes,regular
2069626870,name,保利万和影院,regular
2069626870,amenity,cinema,regular
2081709338,name,Longquan Lake,regular
2081709338,名称,龙泉湖,regular
2082829079,name,成自泸高速,regular
2082829124,name,成自泸高速,regular
2118549458,barrier,toll_booth,regular
2119028400,highway,traffic_signals,regular
2124658687,crossing,zebra,regular
2124658687,highway,crossing,regular
2131879769,crossing,zebra,regular
2131879769,highway,crossing,regular
2133200355,highway,crossing,regular
2133200355,crossing,zebra,regular
2133616442,highway,motorway_junction,regular
2133616458,barrier,toll_booth,regular
2133616498,highway,motorway_junction,regular
2157820556,highway,traffic_signals,regular
2157820575,highway,traffic_signals,regular
2178309445,name,南门,regular
2178309445,barrier,gate,regular
2178323767,barrier,gate,regular
2202088701,tourism,hotel,regular
2202088701,street,Wuhouci Street,addr
2202088701,postcode,610041,addr
2202088701,housenumber,246,addr
2202762877,source,Bing,regular
2202762877,barrier,toll_booth,regular
2202829141,highway,bus_stop,regular
2203775112,railway,crossing,regular
2203775113,railway,crossing,regular
2203775115,railway,crossing,regular
2203775117,railway,crossing,regular
2203775118,railway,crossing,regular
2203775120,railway,crossing,regular
2203775122,railway,crossing,regular
2203775124,railway,crossing,regular
2203775125,railway,crossing,regular
2203775127,railway,crossing,regular
2203775129,railway,crossing,regular
2203775131,railway,crossing,regular
2203775135,railway,crossing,regular
2203775137,railway,crossing,regular
2203775139,railway,crossing,regular
2203775141,railway,crossing,regular
2203775143,railway,crossing,regular
2203775145,railway,crossing,regular
2203775146,railway,crossing,regular
2203775149,railway,crossing,regular
2203775151,railway,crossing,regular
2203775153,railway,crossing,regular
2203775155,railway,crossing,regular
2203775157,railway,crossing,regular
2203775182,railway,crossing,regular
2203775184,railway,crossing,regular
2203775187,railway,crossing,regular
2203775189,railway,crossing,regular
2203775191,railway,crossing,regular
2203775193,railway,crossing,regular
2203775195,railway,crossing,regular
2203775198,railway,crossing,regular
2203775200,railway,crossing,regular
2203775201,railway,crossing,regular
2203775202,railway,crossing,regular
2203775204,railway,crossing,regular
2203775205,railway,crossing,regular
2203775206,railway,crossing,regular
2203775207,railway,crossing,regular
2203775214,railway,crossing,regular
2203775218,railway,crossing,regular
2203775222,railway,crossing,regular
2203775224,railway,crossing,regular
2203775226,railway,crossing,regular
2203775228,railway,crossing,regular
2203775230,railway,crossing,regular
2203775231,railway,crossing,regular
2203775234,railway,crossing,regular
2203775237,railway,crossing,regular
2203775240,railway,crossing,regular
2203775243,railway,crossing,regular
2203775245,railway,crossing,regular
2203775248,railway,crossing,regular
2203775253,railway,crossing,regular
2203775256,railway,crossing,regular
2203775259,railway,crossing,regular
2203775262,railway,crossing,regular
2203775265,railway,crossing,regular
2203775277,railway,crossing,regular
2203775278,railway,crossing,regular
2203775287,railway,crossing,regular
2203775290,railway,crossing,regular
2203775296,railway,crossing,regular
2203775302,railway,crossing,regular
2203775304,railway,crossing,regular
2203775307,railway,crossing,regular
2203775310,railway,crossing,regular
2203775313,railway,crossing,regular
2203775317,railway,crossing,regular
2203775320,railway,crossing,regular
2203775322,railway,crossing,regular
2203775325,railway,crossing,regular
2203775330,railway,crossing,regular
2203775333,railway,crossing,regular
2203775337,railway,crossing,regular
2203775359,railway,crossing,regular
2203775364,railway,crossing,regular
2203775369,railway,crossing,regular
2203775374,railway,crossing,regular
2203775377,railway,crossing,regular
2203775381,railway,crossing,regular
2203775385,railway,crossing,regular
2203775388,railway,crossing,regular
2203775391,railway,crossing,regular
2203775394,railway,crossing,regular
2203775397,railway,crossing,regular
2203775401,railway,crossing,regular
2203775409,railway,crossing,regular
2203775413,railway,crossing,regular
2203775416,railway,crossing,regular
2203775420,railway,crossing,regular
2203775423,railway,crossing,regular
2203775427,railway,crossing,regular
2203775432,railway,crossing,regular
2203775454,railway,crossing,regular
2203775548,railway,buffer_stop,regular
2203775564,railway,buffer_stop,regular
2203786815,name,成都北,regular
2203786815,railway,station,regular
2203802239,power,tower,regular
2203802239,source,Bing,regular
2203802240,power,tower,regular
2203802240,source,Bing,regular
2203802241,power,tower,regular
2203802241,source,Bing,regular
2203802242,power,tower,regular
2203802242,source,Bing,regular
2203802243,power,tower,regular
2203802243,source,Bing,regular
2203802244,power,tower,regular
2203802244,source,Bing,regular
2203802245,power,tower,regular
2203802245,source,Bing,regular
2203802246,power,tower,regular
2203802246,source,Bing,regular
2203802247,power,tower,regular
2203802247,source,Bing,regular
2203802248,power,tower,regular
2203802248,source,Bing,regular
2203828972,fixme,continue,regular
2203828988,fixme,continue,regular
2203829079,man_made,tower,regular
2203829082,man_made,tower,regular
2203829083,man_made,tower,regular
2203829085,man_made,tower,regular
2203829086,man_made,tower,regular
2203829189,fixme,continue,regular
2204038358,source,Bing,regular
2204038358,barrier,toll_booth,regular
2204038381,source,Bing,regular
2204038381,barrier,toll_booth,regular
2205961136,railway,buffer_stop,regular
2271614410,name,主楼停车场1,regular
2271614410,amenity,parking,regular
2271614411,name,主楼停车场2,regular
2271614411,amenity,parking,regular
2271614412,name,主楼停车场3,regular
2271614412,amenity,parking,regular
2271614413,name,主楼停车场4,regular
2271614413,amenity,parking,regular
2271614414,name,主楼停车场5,regular
2271614414,amenity,parking,regular
2271614415,name,主楼自行车停车场1,regular
2271614415,amenity,parking,regular
2271614416,name,主楼自行车停车场2,regular
2271614416,amenity,parking,regular
2271614417,name,主楼自行车停车场3,regular
2271614417,amenity,parking,regular
2271614418,name,主楼自行车停车场4,regular
2271614418,amenity,parking,regular
2271614419,name,基础教学楼班车点,regular
2271614419,highway,bus_stop,regular
2271614420,name,校园超市,regular
2271614420,shop,supermarket,regular
2271614676,source,Bing,regular
2271614727,barrier,lift_gate,regular
2271614941,highway,motorway_junction,regular
2271615144,highway,motorway_junction,regular
2271615167,barrier,toll_booth,regular
2271615174,barrier,toll_booth,regular
2271615208,barrier,toll_booth,regular
2271615233,highway,motorway_junction,regular
2271615280,highway,motorway_junction,regular
2271615433,highway,motorway_junction,regular
2271615464,amenity,parking,regular
2271615492,amenity,parking,regular
2271615617,barrier,lift_gate,regular
2271615677,amenity,parking,regular
2271615852,barrier,toll_booth,regular
2271615901,barrier,toll_booth,regular
2271615915,barrier,toll_booth,regular
2271615983,barrier,lift_gate,regular
2271615996,highway,motorway_junction,regular
2271616325,highway,motorway_junction,regular
2271616520,barrier,toll_booth,regular
2271616523,barrier,toll_booth,regular
2271616538,name,西门桥头停车场,regular
2271616538,amenity,parking,regular
2271616542,name,西门桥头班车点,regular
2271616542,highway,bus_stop,regular
2271616544,name,顺江小区-公交车站,regular
2271616544,source,Bing,regular
2271616544,amenity,bus_station,regular
2271616544,zh,顺江小区-公交车站,name
2277932771,name,合江,regular
2277932771,place,village,regular
2277932771,source,GNS,regular
2277932771,en,Hejiang,name
2277932771,china_class,village,regular
2277932772,name,合江桥,regular
2277932772,place,village,regular
2277932772,source,GNS,regular
2277932772,en,Hejiangqiao,name
2277932772,china_class,village,regular
2279812911,highway,motorway_junction,regular
2326614655,highway,traffic_signals,regular
2326614655,traffic_signals,signal,regular
2326614948,highway,traffic_signals,regular
2326614948,traffic_signals,signal,regular
2327776771,name,成自泸高速,regular
2327776778,name,成自泸高速,regular
2327776785,name,成自泸高速,regular
2327776800,name,成自泸高速,regular
2344329080,highway,bus_stop,regular
2362804647,name,白沙镇,regular
2362804647,place,town,regular
2362804647,source,GNS,regular
2362804647,en,Baisha,name
2362804647,china_class,zhen,regular
2362804659,name,太平镇,regular
2362804659,place,town,regular
2362804659,source,GNS,regular
2362804659,en,Taiping,name
2362804659,china_class,zhen,regular
2375939323,name,简阳,regular
2375939323,en,Jianyang,name
2375939323,railway,station,regular
2388053239,highway,crossing,regular
2398928832,name,四川省成都市九兴大道7号大陆大道,regular
2398928832,amenity,cafe,regular
2398928833,amenity,restaurant,regular
2398928834,amenity,restaurant,regular
2406596186,name,红旗超市,regular
2406596186,shop,supermarket,regular
2407611375,name,千盛百货,regular
2407611375,shop,supermarket,regular
2408595711,barrier,toll_booth,regular
2408596133,highway,motorway_junction,regular
2408596133,name,羊马,regular
2408596133,en,Yangma,name
2408596134,barrier,toll_booth,regular
2415641975,alt_name,贾家;Jiajiachang;Chia-chia-ch'ang,regular
2415641975,name,贾家镇,regular
2415641975,en,Jiajia,name
2415641975,zh,贾家镇,name
2415641975,place,town,regular
2415641975,name,GNS,source
2415641975,wikidata,Q14062151,regular
2415641975,wikipedia,zh:贾家镇,regular
2419414653,name,中石化,regular
2419414653,amenity,fuel,regular
2419414654,name,交投能源,regular
2419414654,brand,交投能源,regular
2419414654,amenity,fuel,regular
2419414654,cng,yes,fuel
2419414654,octane_91,yes,fuel
2419414654,octane_95,yes,fuel
2419414654,octane_98,yes,fuel
2419416498,amenity,fuel,regular
2419416499,amenity,fuel,regular
2419416499,cng,yes,fuel
2419416500,name,中石化,regular
2419416500,brand,中石化,regular
2419416500,amenity,fuel,regular
2419416500,octane_91,yes,fuel
2419416500,octane_95,yes,fuel
2419416500,octane_98,yes,fuel
2419416501,amenity,fuel,regular
2419416501,octane_91,yes,fuel
2419416501,octane_95,yes,fuel
2419416501,octane_98,yes,fuel
2419416502,amenity,fuel,regular
2419416502,cng,yes,fuel
2419416503,amenity,fuel,regular
2419416882,amenity,fuel,regular
2419416883,amenity,fuel,regular
2440326848,name,西农驿站,regular
2440326848,source,GPX,regular
2440326848,en,Xinong Hotel,name
2440326848,tourism,hotel,regular
2442356631,name,祥福镇,regular
2442356631,place,town,regular
2442358931,name,日新乡,regular
2442358931,place,town,regular
2442363366,name,石板滩,regular
2442363366,place,town,regular
2442367856,name,黄三,regular
2442367856,building,yes,regular
2445940035,name,青城山,regular
2445940035,en,Qingcheng Mountain,name
2445940035,railway,station,regular
2446626915,name,N48 International Youth Hótel,regular
2446626915,tourism,hotel,regular
2471118350,highway,motorway_junction,regular
2471118859,highway,motorway_junction,regular
2473397237,name,西门,regular
2473397237,building,yes,regular
2507526551,name,哈根达斯,regular
2507526551,amenity,ice_cream,regular
2507526559,name,一品天下,regular
2507526559,subway,yes,regular
2507526559,en,Yipintianxia,name
2507526559,railway,station,regular
2507526559,public_transport,station,regular
2507526560,name,中医大省医院,regular
2507526560,subway,yes,regular
2507526560,en,Chengdu University of TCM & Sichuan Provincial People's Hospital,name
2507526560,railway,station,regular
2507526560,public_transport,station,regular
2507526561,name,白果林,regular
2507526561,subway,yes,regular
2507526561,en,Baiguolin,name
2507526561,railway,station,regular
2507526561,public_transport,station,regular
2507526562,name,羊犀立交,regular
2507526562,subway,yes,regular
2507526562,en,Yangxi Flyover,name
2507526562,railway,station,regular
2507526562,public_transport,station,regular
2507526563,name,茶店子客运站,regular
2507526563,subway,yes,regular
2507526563,en,Chadianzi Bus Terminal,name
2507526563,railway,station,regular
2507526563,public_transport,station,regular
2507526564,name,蜀汉路东,regular
2507526564,subway,yes,regular
2507526564,en,Shuhan Road East,name
2507526564,railway,station,regular
2507526564,public_transport,station,regular
2507526565,name,通惠门,regular
2507526565,subway,yes,regular
2507526565,en,Tonghuimen,name
2507526565,railway,station,regular
2507526565,public_transport,station,regular
2507526566,name,锦城广场,regular
2507526566,subway,yes,regular
2507526566,en,Jincheng Plaza,name
2507526566,railway,station,regular
2507526566,public_transport,station,regular
2515865052,name,锦城湖收费站,regular
2515865052,barrier,toll_booth,regular
2532979484,name,东立国际广场,regular
2532979484,building,house,regular
2532979484,city,成都,addr
2532979484,street,羊子山路,addr
2532979484,postcode,610081,addr
2532979484,housenumber,68,addr
2532979485,name,朝阳北苑,regular
2532979485,building,house,regular
2532979485,city,成都,addr
2532979485,street,横桥街,addr
2532979485,postcode,610081,addr
2532979485,housenumber,10,addr
2534025673,name,Buddha Zen Hotel,regular
2534025673,phone,+86-28-86929898,regular
